disease,drug,zscore,d,mean,sd
C0149871,DB00596,-0.9794824238824834,1.0,1.346,0.35324778838656584
C0038358,DB00997,-1.2661885204253065,1.6521739130434783,1.7211739130434782,0.05449425491302289
C0678222,DB01357,-4.689855498753051,0.3333333333333333,1.0618888888888887,0.15534712226192585
C0014553,DB01234,-0.313507946179674,1.9493670886075949,1.969088607594937,0.06290596212205583
C0020538,DB09205,-0.9981498596548618,1.0,1.385,0.38571362433805734
C0038358,DB06168,-3.2767152760884164,0.0,1.669,0.5093515485399058
C0020538,DB01234,-6.915125941363447,0.810126582278481,1.137987341772152,0.0474121168976175
C0011606,DB00997,1.4770294708747274,1.9130434782608696,1.8543804347826087,0.03971690791214845
C0015230,DB00571,-0.33482312427945526,1.6875,1.7253125,0.11293276138371008
C0020538,DB00820,-3.4461894433205016,0.3333333333333333,1.4013333333333335,0.3099075130852214
C0042109,DB00981,-0.6387632769967966,1.6666666666666667,1.8110000000000002,0.2259574689577173
C0011849,DB02659,-0.45108918455510344,1.5,1.6515,0.3358537628194747
C1140680,DB01137,-3.3212754207162902,0.75,1.567,0.2459898371884497
C0020443,DB00687,0.530612447724467,1.5,1.3465,0.28928835095800176
C0029408,DB00361,1.2265614160851193,1.2307692307692308,1.1405384615384615,0.07356400425407449
C2607914,DB00198,-0.13257826156352034,2.0,2.049,0.36959301941459877
C0033774,DB00860,-1.686711598963568,1.5833333333333333,1.7234166666666668,0.08305114722600498
C2607914,DB00715,0.6294564398648111,1.8695652173913044,1.8135217391304346,0.08903472061213062
C0020538,DB00537,-3.7920510539573296,0.6666666666666666,1.2916666666666665,0.16481845605632311
C0027497,DB01156,-1.9620082389604216,1.588235294117647,1.7892352941176473,0.1024460529821735
C0006118,DB00983,-3.508487141420243,1.0,1.6973333333333336,0.19875613198087752
C0015230,DB01059,-0.2565789473684213,1.5,1.578,0.304
C0011606,DB00918,0.9811049102515924,2.5,2.2,0.30577769702841306
C0014544,DB01380,0.19324698792024947,1.0,0.964,0.18629009635512025
C0024305,DB00978,-1.2059117149347542,1.0,1.431,0.3574059316799317
C0024299,DB01255,0.46279762485732284,1.75,1.645,0.22688102609076854
C0004096,DB00427,-0.5484802955088214,1.0,1.149,0.271659713612453
C0030920,DB00186,1.8474504653412642,2.35,2.1853500000000006,0.08912282255404617
C0271084,DB00635,-0.06464752888446004,1.967741935483871,1.9720967741935482,0.06736280233480121
C0476089,DB01014,-2.812661355855352,0.75,1.31075,0.19936633993731237
C0004153,DB11596,-0.5549550550469579,1.0,1.264,0.47571419991419217
C0024530,DB00759,0.4183329555863024,1.8666666666666667,1.8261333333333336,0.09689251777098166
C0020538,DB11575,-0.47036830297473176,1.0,1.23,0.4889785271359061
C0029408,DB00860,-2.659053413873078,1.1666666666666667,1.4162083333333333,0.09384605264592766
C0002962,DB00260,0.023649669058441777,1.6666666666666667,1.661,0.23960870880110627
C0003873,DB01237,-0.5461984457201706,1.0,1.29,0.5309425580983315
C0003467,DB06480,0.8352975960465306,1.5,1.258,0.2897171033957091
C0004096,DB00279,1.780129168705805,1.75,1.447,0.1702123673532567
C0017612,DB00007,1.6684954696466485,2.25,2.018375,0.13882267240980486
C0037199,DB00443,0.10687000290227955,1.5555555555555556,1.5401111111111112,0.144516178768766
C0011581,DB00169,-1.6373598239322429,0.9166666666666666,1.0836666666666666,0.10199346384286923
C0030193,DB00819,-2.623166987202182,1.2727272727272727,1.6256363636363635,0.13453550331749817
C0079773,DB01620,-2.274546159643217,1.0,1.842,0.3701837381625508
C0030193,DB00004,-1.4796888829717456,1.0,1.36275,0.2451528859711833
C0022568,DB00872,0.07918229048567485,2.0,1.982,0.2273235579520961
C0027498,DB00741,-1.4217620346211683,1.2222222222222223,1.3223888888888888,0.07045248376839387
C0011615,DB00585,-4.658816974928222,0.5,2.1065,0.34483003059478445
C0079773,DB00804,-0.4852013604426747,1.8333333333333333,1.9058333333333333,0.14942249942138341
C0524910,DB00997,0.6485477824459581,1.923913043478261,1.8981195652173912,0.039771130144938945
C0015230,DB00607,-0.8084251050734381,1.0,1.405,0.5009740512242126
C0015397,DB00742,0.5371808733241297,1.8333333333333333,1.7368333333333335,0.17964154122399786
C0020538,DB00959,-4.539320997381845,0.5333333333333333,1.0174666666666667,0.10665324915611128
C0023434,DB00201,0.5029655747997873,1.5925925925925926,1.5474074074074073,0.08983753053709854
C0024305,DB00297,-0.5706736268953043,1.6,1.6759000000000002,0.1330007142837962
C0020557,DB09082,-0.04003203845127181,1.0,1.008,0.19983993594874877
C0036508,DB01326,-0.0891177589398795,2.0,2.0186666666666664,0.2094606831311733
C0017168,DB01053,-2.4722558904469953,1.0,1.894,0.36161305286175716
C0079773,DB00388,-0.8666570175226955,1.5714285714285714,1.671357142857143,0.11530348154822934
C0085612,DB00479,-2.017078013531334,1.3333333333333333,1.8066666666666669,0.23466287875730726
C0011581,DB00776,-0.44541622926879154,1.368421052631579,1.4176842105263159,0.11060027600612747
C0015230,DB00519,-0.32052425877436896,1.6666666666666667,1.746,0.247511166975912
C0007137,DB00500,-2.7919374597743754,0.6666666666666666,1.3936666666666666,0.2603926522260821
C0019829,DB09198,-0.5901818420974786,1.0,1.155,0.26263091973337793
C0028840,DB01380,-2.9142093060579137,0.0,1.205,0.41349123328070697
C0206682,DB00434,1.346947794361016,2.25,2.01275,0.17613897212144733
C0011860,DB00635,-5.014866791648104,0.8064516129032258,1.1958709677419357,0.07765298083037012
C0036341,DB01255,-3.5156930435151663,0.25,1.10825,0.2441197196049512
C0036508,DB00366,0.4708052091438637,2.0,1.874,0.26762660555333434
C0011615,DB00706,1.665698927487536,2.1666666666666665,1.924,0.14568459081179447
C0027051,DB04572,-0.12320354515909547,1.25,1.265625,0.1268226492981439
C0032285,DB00915,0.07392212709545701,2.0,1.975,0.3381937314617171
C0038358,DB01327,1.0464091298527103,2.0,1.636,0.347856292166751
C0302592,DB00408,2.2228618859775384,2.0,1.5926666666666665,0.1832472525184363
C0033774,DB00206,-1.5717537784349398,1.5416666666666667,1.6829166666666668,0.08986776551009698
C0038013,DB00998,0.2862970122551986,2.0,1.934,0.23052982453470094
C2607914,DB05015,-2.440623122721185,1.2307692307692308,1.5295384615384617,0.12241514389821753
C0023343,DB00694,0.9384511345253788,1.9180327868852458,1.8745081967213113,0.04637917581712664
C0026769,DB00318,0.8107001281208188,1.625,1.505125,0.14786601832402196
C0028754,DB00985,-1.198296618420434,1.0,1.449,0.3746985455002461
C0014175,DB00752,-4.880218962560389,0.0,1.689,0.346091028488171
C0011860,DB08822,-3.2001376917436,0.0,0.917,0.286550170127327
C0021390,DB00193,0.5854338581601713,1.6875,1.6246875,0.10729222289499832
C0007102,DB09075,-0.4578071094756528,1.0,1.223,0.4871047115354152
C0038325,DB01176,0.3952453941073553,2.0,1.861,0.35168025250218415
C0028840,DB01261,1.0781902617423558,2.3333333333333335,2.0433333333333334,0.2689692258315893
C0038454,DB00455,-2.812972153055369,1.125,1.43,0.10842624221100722
C0001973,DB00681,1.2421038109966775,1.7142857142857142,1.5062857142857142,0.1674578228957357
C0004096,DB00581,-1.833325718902144,0.75,1.167,0.22745549015137007
C0040147,DB00153,-0.39674767407370354,1.25,1.34325,0.23503603447131252
C0002880,DB00631,-0.6751517836752484,1.6666666666666667,1.7580000000000002,0.13527822267779907
C0011860,DB00051,-3.507288300014458,0.7647058823529411,1.0850588235294116,0.091339209603941
C0870082,DB00902,0.4171557987205864,2.0,1.846,0.36916662904439235
C0020538,DB06692,-1.1478516107383179,1.0,1.263,0.22912369294044355
C0020538,DB01146,-1.1832108133823112,1.0,1.429,0.36257275132033845
C0242422,DB00246,-2.925489199652125,1.2777777777777777,1.5843333333333336,0.10478779261670458
C0026838,DB01234,0.2864292073992723,1.2911392405063291,1.2775949367088606,0.04728674118274618
C0028754,DB01432,-5.09311584441962,0.3333333333333333,1.269,0.18371203311463055
C0917801,DB00681,1.043323402007632,2.0,1.8414285714285716,0.15198684153570666
C0036341,DB00564,-6.251825024935789,0.6666666666666666,1.1110888888888888,0.07108679792694401
C0029408,DB00787,-1.322564733187843,1.0,1.2538,0.19189986972377027
C0042109,DB00738,-2.8236663753134574,1.0,1.8485,0.30049584023743153
C0004096,DB00446,-0.9130453144627417,1.25,1.46475,0.23520190794294166
C0006114,DB00695,0.8102276118272528,2.2,2.1075000000000004,0.11416545011517278
C0015967,DB00620,-1.0035787290423335,1.3181818181818181,1.4081363636363635,0.08963377047696564
C0042373,DB00876,-1.7232450582068415,1.0,1.756,0.43870719164381156
C0004238,DB04871,-0.32587526795614136,1.0,1.096,0.2945912422323515
C0034067,DB01234,-1.2219118898087524,1.7215189873417722,1.7968101265822787,0.061617486390357204
C0024138,DB00973,1.1023486182870859,2.5,2.1935,0.27804271254611224
C0038013,DB00207,-0.23745536259483413,1.7777777777777777,1.812777777777778,0.14739612370734387
C0020615,DB01053,0.12880668680529592,2.0,1.959,0.31830645610794644
C0042109,DB00508,0.5497808634051252,1.875,1.804,0.12914236330499762
C0003868,DB00945,-0.96586355144602,1.647887323943662,1.7015774647887325,0.05558770777165115
C0027430,DB00741,0.4397655208999496,1.75,1.7225,0.06253332444918201
C0029408,DB01053,0.38394693349131354,2.0,1.845,0.40370162248868896
C0038358,DB00878,0.31753571149194104,1.7894736842105263,1.7555789473684211,0.10674307051276478
C0079773,DB00747,0.35594614664438884,2.0,1.921,0.22194368655134117
C0011581,DB00363,-11.275627914008295,0.5517241379310345,1.2427068965517243,0.06128108907906107
C0019829,DB01085,0.010201758246016756,1.6153846153846154,1.6141538461538463,0.12064285401486517
C0003873,DB08797,0.211971883547885,1.0,0.957,0.20285709255532575
C0003873,DB01182,-0.14348710865523734,1.25,1.272125,0.1541950368040424
C0030193,DB00766,-1.5497568786294171,1.1428571428571428,1.4122857142857141,0.17385215393710665
C0031511,DB01291,-0.4329193987042901,1.0,1.179,0.4134718853803726
C0037199,DB01174,2.9836257041396594,2.0833333333333335,1.8885277777777778,0.0652915529200834
C3495559,DB00443,-0.7631556008986707,1.2222222222222223,1.3288888888888888,0.13977053505347897
C0017612,DB01053,-0.5051389690653656,2.0,2.211,0.4177068349931565
C0027022,DB00443,0.1537914346122264,1.5555555555555556,1.533111111111111,0.1459407963846392
C0155626,DB01620,-3.4574039949224846,1.0,1.95,0.27477263328068174
C0232940,DB01039,-0.8428075926121035,1.6896551724137931,1.7582068965517241,0.08133733575592199
C0027708,DB00087,0.7240595093593981,2.0,1.791,0.2886503074656253
C0019080,DB00281,-0.3345912891568381,2.0,2.033533333333333,0.10022177629858917
C0917801,DB00887,-1.987271393308841,1.5454545454545454,1.784181818181818,0.1201281684681163
C0079773,DB06694,-0.040628750691271504,2.0,2.0115,0.2830507904952749
C2607914,DB01057,0.2524312687617348,2.0,1.917,0.328802372254216
C0030193,DB00420,-5.099620239050195,0.9411764705882353,1.5274705882352941,0.11496819177975814
C0019829,DB00734,-1.7227459113751915,1.5576923076923077,1.6783653846153848,0.07004693851036285
C0042164,DB00716,-0.5228602282866335,2.0,2.1535,0.29357750254404713
C0917801,DB06201,-1.0702661524094517,1.9,2.0374,0.12837928181758929
C0036341,DB00863,-4.378897887527849,0.6428571428571429,1.2577142857142858,0.14041367454774487
C0042109,DB00240,-0.9051811911475197,1.3333333333333333,1.5456666666666665,0.23457550312568165
C0011615,DB00570,-1.8423917397414034,1.4666666666666666,1.6219666666666668,0.08429260544871853
C0023434,DB01356,-1.1409873020359795,1.3488372093023255,1.4273953488372095,0.06885101998480152
C0003862,DB01105,0.12651585906904675,1.8,1.7752000000000003,0.19602285581023457
C0011854,DB01080,-2.9497425816554306,0.5,1.5795,0.36596413758727775
C0035455,DB01204,0.6687714611934776,1.7692307692307692,1.728717948717949,0.06057797448551674
C0043037,DB00047,-0.6824535398680254,1.5,1.7185,0.32016831510941246
C0040147,DB00397,0.24785521271575936,1.5,1.435,0.2622498808388671
C0011606,DB00921,0.9676196874602512,2.1,1.9853999999999998,0.11843496105458055
C0006114,DB06401,1.4638679524031952,2.0,1.7085,0.19912998267463392
C0029456,DB00959,-2.919904652427939,0.9333333333333333,1.235933333333333,0.103633520960482
C0003872,DB01098,-1.76615246433819,1.8181818181818181,2.0027272727272725,0.10449010392463877
C0011616,DB00335,1.2219742546973993,1.8529411764705883,1.7599411764705883,0.07610634973895568
C0038454,DB00396,-3.0598613295977137,1.1818181818181819,1.3423333333333332,0.05245830912744485
C0010200,DB00860,1.2019474461748285,1.7916666666666667,1.687,0.08708090108246086
C0020443,DB00213,0.36991373976219566,1.8571428571428572,1.7994285714285716,0.15602093004544265
C0002880,DB00681,-0.1597290666199158,1.8571428571428572,1.8818571428571431,0.15472628894210552
C0079773,DB00201,-1.2117284713720096,1.7407407407407407,1.8358518518518516,0.07849209897941822
C0040147,DB00005,-1.558597399551997,1.631578947368421,1.7923684210526314,0.10316292952267704
C0036337,DB00741,-2.2392223268222353,1.5,1.681,0.08083163419367292
C0022104,DB01235,-0.38149840418433156,1.8823529411764706,1.9090294117647058,0.06992551029216287
C0020538,DB00557,-4.289586469928115,0.625,1.389875,0.17830972877271728
C0038525,DB00182,0.5879936910736624,1.6923076923076923,1.628538461538462,0.10845223637142988
C0026838,DB00216,-0.48917296345070405,1.6666666666666667,1.792666666666667,0.25757760427145493
C0011849,DB01233,0.09747059074311003,1.4,1.3860999999999999,0.14260711763442946
C0005587,DB05679,0.4560794536034198,1.7777777777777777,1.7074444444444448,0.15421289597161003
C0010346,DB00966,0.5590403265164035,1.2857142857142858,1.1997142857142855,0.15383505611464485
C0022568,DB00759,-1.555051975968925,1.6666666666666667,1.8260666666666672,0.10250461236234959
C0278488,DB00152,-1.0565102139780254,1.0,1.543,0.513956223816776
C1263846,DB01204,0.27395289527113315,1.2307692307692308,1.2124358974358973,0.06692148048002523
C0002170,DB01277,-0.006085918897746544,1.0,1.001,0.16431372432027702
C0020557,DB01279,-0.7682057766130471,1.5,1.741,0.3137180262592508
C1260899,DB09488,0.3700968016473797,2.0,1.872,0.34585546113947657
C0026838,DB01036,0.8241766658021719,1.6,1.4771999999999998,0.14899718118139016
C0023467,DB00223,0.731638796303779,1.3333333333333333,1.1633333333333333,0.23235509223791262
C0003868,DB00835,-2.194656649208956,1.0,1.836,0.38092518950576104
C0012739,DB00078,0.41513003090078393,2.0,1.853,0.35410591635836874
C0028840,DB00986,0.008485586860864114,2.0,1.997,0.3535406624421015
C0007117,DB01234,0.4464642577964766,1.7721518987341771,1.7489113924050632,0.05205457306664898
C0003850,DB06148,0.08249716420871889,1.4,1.389,0.13333791658789335
C0036202,DB00690,-0.6140946686396832,2.1052631578947367,2.157105263157895,0.08442037996844495
C0036341,DB00512,-2.7878181118145786,0.0,0.886,0.317811264746862
C0023449,DB01331,-0.09311837453375942,1.6666666666666667,1.69,0.2505771116620369
C0005586,DB00991,0.5045492485363307,1.5,1.3425,0.3121598148384894
C0035412,DB06710,-0.6477588529098699,1.2,1.3072,0.16549368568014913
C0006114,DB01611,-1.4082633575784922,1.8181818181818181,1.967,0.10567496556473266
C0019693,DB00376,0.265678805983093,1.6666666666666667,1.611,0.20952618505146853
C0010200,DB00656,-0.2829656694675853,1.6153846153846154,1.645692307692308,0.1071073122217197
C0027404,DB00195,-2.0002771358333,1.0,1.806,0.4029441648665482
C2607914,DB09230,0.45232785041549334,1.5,1.37,0.28740215726399826
C0014175,DB00635,-1.9957765944262833,1.2580645161290323,1.4235483870967742,0.08291703161060111
C3495559,DB09555,-1.3521865815958665,1.0,1.677,0.5006705503622116
C0079744,DB00925,0.42345331601820896,1.5714285714285714,1.5074285714285716,0.1511382662008668
C0020538,DB01257,-2.2526850745246696,0.6666666666666666,1.29,0.27670682439482164
C0020443,DB00563,1.6802296877469098,1.8461538461538463,1.7617307692307693,0.05024496206603953
C0042109,DB00811,-1.707025006036624,1.6206896551724137,1.764413793103448,0.08419568396641915
C0002880,DB01309,-1.1751393027860064,1.0,1.58,0.4935585071701227
C1263846,DB00063,-1.0378032532199688,1.0,1.1879999999999997,0.18115186998758806
C0020557,DB00711,-0.9925813634749082,1.0,1.508,0.511796834691267
C0917801,DB00318,1.3965279528343642,2.0,1.8165,0.13139729829794827
C0003872,DB06372,0.5876835207772624,2.0,1.848,0.2586426105652354
C0029408,DB00663,0.2908585540800919,1.0,0.922,0.26817158686184484
C0013604,DB09053,-1.9254755793763487,1.0,1.1667692307692306,0.08661196878084854
C0011860,DB00620,-6.961468996005462,0.5454545454545454,1.211,0.09560416844883589
C0023449,DB00420,-0.808285792264534,1.5294117647058822,1.6158235294117649,0.10690743983484739
C0004096,DB00427,-0.5484802955088214,1.0,1.149,0.271659713612453
C0030567,DB00630,-0.6070381937226669,1.25,1.349625,0.1641165268185992
C0278488,DB00153,-2.4985695335508593,0.75,1.3625,0.2451402659703216
C0027726,DB00475,0.4369774350648014,1.894736842105263,1.8533157894736842,0.09478991203615876
C0042164,DB00282,-0.14363983227569185,1.8,1.8260000000000003,0.18100828710310476
C0014544,DB01380,0.19324698792024947,1.0,0.964,0.18629009635512025
C0149931,DB01410,-1.5919983675490144,1.0,1.2546666666666666,0.15996666319372085
C0149871,DB01283,1.681231514831084,2.25,1.97275,0.16490887635297258
C0035579,DB00455,-0.3709555851914896,1.875,1.912625,0.10142723684987183
C0003872,DB00153,-0.2750668093910252,1.5,1.56425,0.23357961704737848
C0020538,DB00493,-1.855739992755423,0.8333333333333334,1.1263333333333334,0.1578884979274227
C0011860,DB00860,-2.738217913728027,0.9583333333333334,1.2129583333333336,0.09298931203518916
C0038013,DB09488,-1.4550786846766992,1.0,1.691,0.4748884079444349
C0004352,DB00882,-1.4724241127603805,1.0,1.3943333333333334,0.2678123306430166
C0020538,DB00288,-3.646648260979309,0.42857142857142855,0.9661428571428571,0.14741521257305565
C0033860,DB00402,2.1196314071879803,2.0,1.7415,0.12195516594224289
C0033774,DB01588,0.8800659362420278,2.0,1.9202,0.09067502412461766
C0281361,DB00833,-1.1589462245239583,1.4285714285714286,1.5717142857142858,0.12351121571810092
C0033774,DB00846,0.4888880054574438,1.3333333333333333,1.236,0.19909126885258763
C0007131,DB00349,2.8985239373106655,1.894736842105263,1.5657894736842104,0.11348789091811315
C1269683,DB06186,-3.9184946207011895,0.4,1.0991999999999997,0.17843587083319318
C0007102,DB00747,-1.0883367310200363,1.0,1.4075,0.3744245584894239
C0023343,DB01008,1.338511588928421,2.176470588235294,2.0560588235294115,0.08995944876523713
C0003873,DB00810,-0.9261402107276011,1.3333333333333333,1.6076666666666668,0.2962114484995849
C0019693,DB00327,-0.07618665098981868,1.6,1.6138000000000001,0.18113409397460217
C0024623,DB00663,0.45577348387004035,1.0,0.828,0.3773804446443933
C0085606,DB00896,0.4279432413317247,1.8,1.7180000000000002,0.1916141957162882
C0023449,DB00480,-2.877624256531536,1.0,1.3197142857142858,0.11110355529864921
C0020538,DB00180,-4.90488948499726,0.5555555555555556,1.3065555555555555,0.15311252216734084
C0033860,DB00670,2.0081535334647453,2.0,1.612,0.19321231844786707
C0242350,DB11574,-2.458517085010233,1.0,1.864,0.35143135887396276
C0007131,DB00199,-2.5409805052408596,1.0,1.2454736842105263,0.09660589040499461
C2607914,DB01183,0.8808454482724406,2.0,1.8912727272727272,0.12343513035177091
C0015967,DB01130,0.11593135292494323,1.0,0.98275,0.14879495119122826
C0027726,DB01619,0.5619514869490164,2.0,1.76,0.4270831300812524
C0004238,DB00514,-1.249119107032826,1.5,1.7303333333333333,0.18439661361074694
C0027497,DB00246,-0.3552805371062956,1.7222222222222223,1.7581666666666667,0.10117200547265047
C0018802,DB01015,-0.4486019223175742,1.4,1.5134,0.252785363500342
C0001627,DB01294,0.08884042645898078,2.0,1.982,0.20261046369820093
C0007134,DB00957,-1.4461702885945122,0.6666666666666666,0.9263333333333332,0.1795546960925525
C0011615,DB00791,-0.6282516529783377,1.0,1.283,0.4504564351854683
C0011615,DB00624,1.1201676923038781,1.7428571428571429,1.6760285714285719,0.059659434821872914
C0005587,DB06710,-3.5737613225079548,0.8,1.3489999999999998,0.15361966020011894
C0034012,DB00512,-0.4783017142513448,1.0,1.201,0.42023683798543887
C0024305,DB00567,0.050636743721801894,1.6,1.5898,0.20143475370451847
C0025289,DB00309,-0.7583767696004619,1.5,1.662,0.21361413810888077
C0035579,DB09027,-0.023723755696108576,2.0,2.006,0.25291105155765736
C0024141,DB01060,-2.2335926321671473,1.1176470588235294,1.3571176470588233,0.10721318864798865
C0015967,DB00619,-3.5210095345625696,1.0833333333333333,1.2658333333333336,0.05183172559135745
C0271578,DB00517,-0.19278941364823393,2.0,2.049,0.2541633333114751
C0036341,DB01017,-3.078330048407057,0.625,1.137625,0.16652697791949506
C0026764,DB01333,0.3457587892084256,1.5,1.4285,0.20679156172339336
C0032897,DB00922,0.20488456709715291,2.0,1.9585,0.20255307946313728
C0003873,DB09079,-1.7624573178853757,0.8571428571428571,0.9637619047619048,0.06049454164766438
C0011615,DB01162,2.9809492577619543,2.2,1.8561999999999999,0.11533238920615492
C0040053,DB00420,-0.45423276549752034,1.8235294117647058,1.8631764705882357,0.08728357317003423
C0006413,DB01109,-0.09715404922901442,1.6896551724137931,1.6979310344827585,0.08518288362286627
C0024117,DB00443,-1.717050226190265,1.0,1.2206666666666666,0.1285149748684257
C0003872,DB00831,0.3265284878570752,1.875,1.84925,0.0788598880575191
C0036508,DB09297,0.006742151857097751,2.0,1.998,0.29664119740858647
C0019693,DB02659,0.6467925252013729,2.0,1.8105,0.2929842145918445
C0004604,DB00443,-0.6179084123185629,1.4444444444444444,1.534888888888889,0.1463719260676061
C0022104,DB08912,1.0185938896657218,1.8421052631578947,1.7402631578947367,0.0999830318013984
C0009324,DB00973,0.7358055212073092,2.0,1.772,0.309864486509829
C0948089,DB00263,0.9213346347183267,1.75,1.5685,0.19699682738562058
C0007134,DB01380,0.35870345908223694,1.0,0.886,0.317811264746862
C0024305,DB00514,-2.2903135257345397,1.5,1.8935,0.17181053841691754
C0011616,DB00666,2.9162555209140852,3.0,2.047,0.32678892270087734
C0003873,DB01064,-3.233498475358885,0.9285714285714286,1.1773214285714286,0.07692906055024236
C0677607,DB06176,0.024990062746264884,1.7894736842105263,1.787157894736842,0.09266841372898907
C0006267,DB00845,0.20731156767673004,1.6,1.5574000000000001,0.205487809857422
C0023467,DB01214,1.793094105504846,1.3333333333333333,0.929,0.2254947646596011
C0014544,DB00065,-1.7961091144946049,1.35,1.5291,0.09971554542798229
C0020538,DB06366,-1.2509702812565284,0.75,0.890375,0.11221289754301864
C0349506,DB00900,0.5997825641464064,1.9166666666666667,1.8509166666666665,0.10962305997269818
C0024301,DB01017,1.5051226984792074,2.125,1.8795,0.16310962571227977
C0011860,DB00694,-2.7184140626396287,0.9180327868852459,1.056655737704918,0.05099405301231655
C0017168,DB01588,-4.829758518110991,1.25,1.733,0.10000499987500626
C0036202,DB01211,1.7582929142125796,2.230769230769231,2.047846153846154,0.1040344731213319
C0149931,DB00318,-1.0665321566496666,1.375,1.541,0.15564462727636955
C0024301,DB04837,0.3372923800046031,2.0,1.894,0.3142674020639111
C0033578,DB00588,-2.0989057638220454,0.0,0.815,0.3882975663070785
C0018213,DB00687,-1.5905797718962758,1.0,1.4685,0.29454668560348796
C0019693,DB00620,0.01426046455419049,1.5,1.4987272727272727,0.0892486544103024
C0017168,DB01216,-1.7754459241809708,1.3846153846153846,1.5700769230769234,0.1044591310473699
C0917801,DB00860,0.09891782353111599,1.8333333333333333,1.825,0.08424501304066741
C0085606,DB00959,0.2839526476578127,1.7333333333333334,1.703333333333334,0.10565141845816467
C0020626,DB00741,-0.4159515641408844,1.7222222222222223,1.7539444444444443,0.0762642215031497
C0030567,DB00196,-2.914288169119378,1.0,1.463222222222222,0.158948667853322
C0026896,DB00747,-0.04107373706938798,2.0,2.008,0.1947716611830376
C0030567,DB01112,0.8626210569963384,1.5,1.31175,0.21823023965527785
C0020538,DB05271,-2.9585170412425796,0.6,1.2366,0.21517537033777823
C0038013,DB00988,-0.3353600855146455,1.3888888888888888,1.4211666666666667,0.09624812007142766
C0020538,DB00835,-0.310148230004724,1.0,1.149,0.4804154452138274
C0085682,DB00153,-1.7855613629278384,1.25,1.66575,0.23283993965812652
C2607914,DB00825,-1.6812315242900893,1.6666666666666667,2.0356666666666667,0.21948196584989244
C0042109,DB00619,-1.7286708125291539,1.55,1.6586666666666667,0.06286139956726668
C0010200,DB01146,0.19172659059080321,2.0,1.9425,0.29990623534698313
C0020443,DB00959,-1.4814881136987705,1.4,1.5518000000000003,0.10246454129220622
C0017168,DB00940,0.9539608798552037,2.0,1.762666666666667,0.24878728084673285
C0038013,DB01112,-1.4057937377760261,1.25,1.55875,0.21962681416439114
C0034012,DB01229,-3.188783536540235,1.1770833333333333,1.3386666666666664,0.050672405787897355
C0014544,DB00223,1.6446372475848572,1.6666666666666667,1.367,0.1822083666819087
C1260899,DB00537,1.178904913305044,2.0,1.8428888888888892,0.1332686880323977
C0003492,DB00554,1.3226991854220471,2.090909090909091,1.9484545454545454,0.1076998814428777
C0149925,DB09128,0.436003631502261,1.8,1.7216000000000005,0.17981501605817019
C0030920,DB09078,0.3383450691930048,1.8333333333333333,1.795,0.11329656266238226
C0006114,DB00521,-0.8243440812302357,1.5,1.738,0.28871439174381314
C0011860,DB01044,-1.3261557067219447,0.8,1.0324,0.17524337362650833
C0014544,DB11363,-0.014365178887245473,1.1428571428571428,1.1448571428571428,0.13922555477368667
C0020428,DB00788,1.0588121823027257,2.1666666666666665,2.0363333333333333,0.12309391175485125
C0024305,DB09029,-2.3439915908438684,1.0,1.85,0.36262928728937494
C0151721,DB00002,-1.280449508518472,1.813953488372093,1.8914186046511632,0.060498376362142
C0036341,DB00795,-3.34216409738344,0.7391304347826086,1.0384782608695653,0.08956706414305457
C0002880,DB01252,0.17659961582530143,2.0,1.966,0.19252590013352028
C0010200,DB00443,0.5543382918578237,1.5555555555555556,1.474,0.1471223560656945
C0033975,DB01042,-4.882197483412604,0.8421052631578947,1.3557894736842107,0.1052157788109907
C0010200,DB01068,0.470522522502436,2.0,1.9554761904761906,0.09462630882579888
C2607914,DB01015,0.5008305879059082,2.0,1.9262000000000001,0.1473552170776454
C0079773,DB01174,1.0057700258156945,1.9722222222222223,1.9036111111111111,0.06821749440729906
C0027726,DB00195,-1.6918228640702415,1.0,1.749,0.4427177430372539
C0025323,DB01223,1.9033376258324446,2.2,1.9985,0.10586666141897558
C0035455,DB00783,1.6957728411337079,1.9285714285714286,1.8083214285714284,0.07091162040288788
C0494475,DB05245,0.501097863923576,1.8,1.7118000000000004,0.17601352220781222
C0042164,DB01165,-2.8225564023682055,1.4545454545454546,1.827272727272727,0.13205308223939954
C0020538,DB00579,-2.3899744684245223,0.6666666666666666,1.2663333333333335,0.25090923547060684
C0007115,DB00591,-0.3454366979247842,1.0,1.087,0.2518551170812299
C0023434,DB00230,1.4235238454021133,1.875,1.7484166666666667,0.0889225240182586
C0019693,DB00252,1.4035393767214623,1.8157894736842106,1.7102368421052632,0.07520461009473678
C0007115,DB00642,-2.954060926210959,1.4285714285714286,1.7884285714285713,0.1218177796077873
C0033774,DB01577,2.1719149636205137,1.88,1.7085599999999999,0.07893495043388576
C0030193,DB04572,0.6111265087983803,1.5,1.4125,0.14317821063276354
C0019693,DB00390,0.24526366957042836,1.5588235294117647,1.5396176470588234,0.07830708227834883
C0004364,DB01580,-0.6751981276992082,1.0,1.2035,0.3013930158447604
C0010346,DB00547,0.17665672467182658,1.0,0.977,0.13019600608313603
C0002453,DB00956,-0.2328134849475845,2.0,2.0388,0.16665701305375666
C0004364,DB00405,-1.0383142587409246,1.0,1.2985,0.28748521701124047
C0028840,DB01076,-3.2789748054268477,1.7241379310344827,1.9213965517241378,0.06015862652045495
